date_heure,consommation_brute_electricite_rte
2013-10-07 00:00:00+00:00,5345.833333333333
2013-10-08 00:00:00+00:00,5550.854166666667
2013-10-09 00:00:00+00:00,5648.9375
2013-10-10 00:00:00+00:00,6041.020833333333
2013-10-11 00:00:00+00:00,6175.604166666667
2013-10-12 00:00:00+00:00,5565.104166666667
2013-10-13 00:00:00+00:00,5468.645833333333
2013-10-14 00:00:00+00:00,6210.5625
2013-10-15 00:00:00+00:00,6202.625
2013-10-16 00:00:00+00:00,6452.6875
2013-10-17 00:00:00+00:00,6168.75
2013-10-18 00:00:00+00:00,6088.916666666667
2013-10-19 00:00:00+00:00,5390.520833333333
2013-10-20 00:00:00+00:00,4955.333333333333
2013-10-21 00:00:00+00:00,5647.3125
2013-10-22 00:00:00+00:00,5715.854166666667
2013-10-23 00:00:00+00:00,5749.75
2013-10-24 00:00:00+00:00,5858.520833333333
2013-10-25 00:00:00+00:00,5819.875
2013-10-26 00:00:00+00:00,5083.4375
2013-10-27 00:00:00+00:00,4906.152173913043
2013-10-28 00:00:00+00:00,5856.395833333333
2013-10-29 00:00:00+00:00,6243.833333333333
2013-10-30 00:00:00+00:00,6351.0
2013-10-31 00:00:00+00:00,6293.5
2013-11-01 00:00:00+00:00,5587.541666666667
2013-11-02 00:00:00+00:00,5499.416666666667
2013-11-03 00:00:00+00:00,5496.958333333333
2013-11-04 00:00:00+00:00,6404.229166666667
2013-11-05 00:00:00+00:00,6915.25
2013-11-06 00:00:00+00:00,6663.416666666667
2013-11-07 00:00:00+00:00,6464.8125
2013-11-08 00:00:00+00:00,6440.6875
2013-11-09 00:00:00+00:00,5977.75
2013-11-10 00:00:00+00:00,5699.0625
2013-11-11 00:00:00+00:00,6046.520833333333
2013-11-12 00:00:00+00:00,6786.958333333333
2013-11-13 00:00:00+00:00,6866.958333333333
2013-11-14 00:00:00+00:00,7113.395833333333
2013-11-15 00:00:00+00:00,6941.604166666667
2013-11-16 00:00:00+00:00,6441.770833333333
2013-11-17 00:00:00+00:00,6072.625
2013-11-18 00:00:00+00:00,6972.645833333333
2013-11-19 00:00:00+00:00,7125.875
2013-11-20 00:00:00+00:00,7495.416666666667
2013-11-21 00:00:00+00:00,7604.666666666667
2013-11-22 00:00:00+00:00,7570.166666666667
2013-11-23 00:00:00+00:00,6741.708333333333
2013-11-24 00:00:00+00:00,6292.895833333333
2013-11-25 00:00:00+00:00,7059.375
2013-11-26 00:00:00+00:00,7263.5
2013-11-27 00:00:00+00:00,7238.9375
2013-11-28 00:00:00+00:00,7361.1875
2013-11-29 00:00:00+00:00,7198.354166666667
2013-11-30 00:00:00+00:00,6496.5
2013-12-01 00:00:00+00:00,6144.8125
2013-12-02 00:00:00+00:00,6979.520833333333
2013-12-03 00:00:00+00:00,7566.5625
2013-12-04 00:00:00+00:00,7629.416666666667
2013-12-05 00:00:00+00:00,7620.375
2013-12-06 00:00:00+00:00,7493.354166666667
2013-12-07 00:00:00+00:00,6599.625
2013-12-08 00:00:00+00:00,6209.979166666667
2013-12-09 00:00:00+00:00,7289.791666666667
2013-12-10 00:00:00+00:00,7635.729166666667
2013-12-11 00:00:00+00:00,7838.4375
2013-12-12 00:00:00+00:00,8165.916666666667
2013-12-13 00:00:00+00:00,7980.875
2013-12-14 00:00:00+00:00,6946.041666666667
2013-12-15 00:00:00+00:00,6516.041666666667
2013-12-16 00:00:00+00:00,7200.041666666667
2013-12-17 00:00:00+00:00,7323.645833333333
2013-12-18 00:00:00+00:00,7216.145833333333
2013-12-19 00:00:00+00:00,7133.8125
2013-12-20 00:00:00+00:00,7165.791666666667
2013-12-21 00:00:00+00:00,6719.770833333333
2013-12-22 00:00:00+00:00,6238.25
2013-12-23 00:00:00+00:00,6528.5
2013-12-24 00:00:00+00:00,6085.145833333333
2013-12-25 00:00:00+00:00,5394.208333333333
2013-12-26 00:00:00+00:00,6097.4375
2013-12-27 00:00:00+00:00,6305.25
2013-12-28 00:00:00+00:00,5923.270833333333
2013-12-29 00:00:00+00:00,5896.895833333333
2013-12-30 00:00:00+00:00,6524.458333333333
2013-12-31 00:00:00+00:00,6230.416666666667
2014-01-01 00:00:00+00:00,5790.854166666667
2014-01-02 00:00:00+00:00,6290.729166666667
2014-01-03 00:00:00+00:00,6547.145833333333
2014-01-04 00:00:00+00:00,6324.083333333333
2014-01-05 00:00:00+00:00,6213.354166666667
2014-01-06 00:00:00+00:00,6737.5625
2014-01-07 00:00:00+00:00,6855.25
2014-01-08 00:00:00+00:00,6877.541666666667
2014-01-09 00:00:00+00:00,6974.520833333333
2014-01-10 00:00:00+00:00,7249.479166666667
2014-01-11 00:00:00+00:00,6619.0
2014-01-12 00:00:00+00:00,6706.333333333333
2014-01-13 00:00:00+00:00,7173.270833333333
2014-01-14 00:00:00+00:00,7432.9375
2014-01-15 00:00:00+00:00,7630.479166666667
2014-01-16 00:00:00+00:00,7327.520833333333
2014-01-17 00:00:00+00:00,7315.020833333333
2014-01-18 00:00:00+00:00,6644.895833333333
2014-01-19 00:00:00+00:00,6202.583333333333
2014-01-20 00:00:00+00:00,7213.020833333333
2014-01-21 00:00:00+00:00,7568.145833333333
2014-01-22 00:00:00+00:00,7745.041666666667
2014-01-23 00:00:00+00:00,7471.791666666667
2014-01-24 00:00:00+00:00,7424.875
2014-01-25 00:00:00+00:00,6877.895833333333
2014-01-26 00:00:00+00:00,6565.9375
2014-01-27 00:00:00+00:00,7527.354166666667
2014-01-28 00:00:00+00:00,7721.9375
2014-01-29 00:00:00+00:00,7680.145833333333
2014-01-30 00:00:00+00:00,7405.979166666667
2014-01-31 00:00:00+00:00,7530.604166666667
2014-02-01 00:00:00+00:00,6773.583333333333
2014-02-02 00:00:00+00:00,6439.3125
2014-02-03 00:00:00+00:00,7182.645833333333
2014-02-04 00:00:00+00:00,7256.208333333333
2014-02-05 00:00:00+00:00,7476.145833333333
2014-02-06 00:00:00+00:00,7480.1875
2014-02-07 00:00:00+00:00,7236.520833333333
2014-02-08 00:00:00+00:00,6666.354166666667
2014-02-09 00:00:00+00:00,6461.479166666667
2014-02-10 00:00:00+00:00,7037.666666666667
2014-02-11 00:00:00+00:00,7363.791666666667
2014-02-12 00:00:00+00:00,7603.041666666667
2014-02-13 00:00:00+00:00,7498.125
2014-02-14 00:00:00+00:00,7584.791666666667
2014-02-15 00:00:00+00:00,6482.645833333333
2014-02-16 00:00:00+00:00,6086.791666666667
2014-02-17 00:00:00+00:00,6858.270833333333
2014-02-18 00:00:00+00:00,7232.458333333333
2014-02-19 00:00:00+00:00,7176.5
2014-02-20 00:00:00+00:00,7104.145833333333
2014-02-21 00:00:00+00:00,6989.604166666667
2014-02-22 00:00:00+00:00,6397.833333333333
2014-02-23 00:00:00+00:00,5953.1875
2014-02-24 00:00:00+00:00,6583.5
2014-02-25 00:00:00+00:00,6824.666666666667
2014-02-26 00:00:00+00:00,6713.395833333333
2014-02-27 00:00:00+00:00,7098.520833333333
2014-02-28 00:00:00+00:00,7084.583333333333
2014-03-01 00:00:00+00:00,6420.833333333333
2014-03-02 00:00:00+00:00,6121.375
2014-03-03 00:00:00+00:00,6721.0625
2014-03-04 00:00:00+00:00,6865.0
2014-03-05 00:00:00+00:00,6754.770833333333
2014-03-06 00:00:00+00:00,6768.3125
2014-03-07 00:00:00+00:00,6615.041666666667
2014-03-08 00:00:00+00:00,5771.375
2014-03-09 00:00:00+00:00,5285.916666666667
2014-03-10 00:00:00+00:00,6142.708333333333
2014-03-11 00:00:00+00:00,6417.6875
2014-03-12 00:00:00+00:00,6381.520833333333
2014-03-13 00:00:00+00:00,6405.895833333333
2014-03-14 00:00:00+00:00,6374.645833333333
2014-03-15 00:00:00+00:00,5745.270833333333
2014-03-16 00:00:00+00:00,5244.166666666667
2014-03-17 00:00:00+00:00,6174.958333333333
2014-03-18 00:00:00+00:00,6515.5
2014-03-19 00:00:00+00:00,6421.104166666667
2014-03-20 00:00:00+00:00,6239.333333333333
2014-03-21 00:00:00+00:00,6212.854166666667
2014-03-22 00:00:00+00:00,5821.0
2014-03-23 00:00:00+00:00,5678.458333333333
2014-03-24 00:00:00+00:00,6386.791666666667
2014-03-25 00:00:00+00:00,6612.083333333333
2014-03-26 00:00:00+00:00,6613.791666666667
2014-03-27 00:00:00+00:00,6613.875
2014-03-28 00:00:00+00:00,6418.5
2014-03-29 00:00:00+00:00,5524.770833333333
2014-03-30 00:00:00+00:00,5017.94
2014-03-31 00:00:00+00:00,5745.645833333333
2014-04-01 00:00:00+00:00,5749.25
2014-04-02 00:00:00+00:00,5708.8125
2014-04-03 00:00:00+00:00,5705.1875
2014-04-04 00:00:00+00:00,5844.708333333333
2014-04-05 00:00:00+00:00,5178.583333333333
2014-04-06 00:00:00+00:00,4860.604166666667
2014-04-07 00:00:00+00:00,5639.9375
2014-04-08 00:00:00+00:00,5960.0
2014-04-09 00:00:00+00:00,6080.083333333333
2014-04-10 00:00:00+00:00,5953.895833333333
2014-04-11 00:00:00+00:00,5891.5625
2014-04-12 00:00:00+00:00,5343.229166666667
2014-04-13 00:00:00+00:00,5019.375
2014-04-14 00:00:00+00:00,5886.520833333333
2014-04-15 00:00:00+00:00,6070.645833333333
2014-04-16 00:00:00+00:00,6037.895833333333
